"","description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl"
"885","",99,298,2375,14,"https://t.co/edKVeKuEaP","goddess britney",2016-02-25 21:10:38,FALSE,FALSE,"GoddessBritney_","Heaven","en","702963938812678145",1,FALSE,"http://pbs.twimg.com/profile_images/734498599145484290/_GmPbpJI_normal.jpg"
"886","",804,76,485,189,NA,"Sandy528",2016-12-17 18:13:54,FALSE,FALSE,"SandyWagers528","Beaches, Atlantic Beach","en","810186270773276672",1,FALSE,"http://pbs.twimg.com/profile_images/827592388658999296/lbf4Irnh_normal.jpg"
"887","Little Monster / Tweeted by @ladygaga August 19, 2013 / IG: gerrygaga / FB: https://t.co/YPensOim7c",21647,1588,11061,273,"https://t.co/zwYTmhrC4G","Gerry Gaga",2011-06-02 03:42:26,FALSE,FALSE,"gerrygaga28","Philippines","en","309456929",15,FALSE,"http://pbs.twimg.com/profile_images/813494460164108294/wAOXA6vE_normal.jpg"
"888","1st Official Acc for 2NE1 member's Roleplayer <U+2022> Check our fav for more info!! Please put #2NE1RP on your bio <U+2661>  #RadioNOLZA 7pm - 9pm WIB",5594,285,5107,1242,"http://t.co/zDZ0p4ACPz","#2NE1RP",2013-10-18 18:40:54,FALSE,FALSE,"8NE8_RP","Blackjack's! ","en","1969380842",163,FALSE,"http://pbs.twimg.com/profile_images/534294445848805376/cawcqHFk_normal.png"
"889","<ed><U+00A0><U+00BD><ed><U+00B0><U+00AF>",24502,1159,4294,1201,NA,"Liliana",2014-03-16 00:16:03,FALSE,FALSE,"Lili_Smg","somewhere over the rainbow","hu","2413964127",6,FALSE,"http://pbs.twimg.com/profile_images/784871621509152772/VJsQXy6G_normal.jpg"
"890","Single.",5577,313,5091,203,NA,"taylor <U+265B>",2013-10-19 01:12:50,FALSE,FALSE,"X0envymee","Ohio ","en","1969958972",154,FALSE,"http://pbs.twimg.com/profile_images/534261527562289153/6gyKNye8_normal.jpeg"
"891","Lady Gaga <U+2764><U+FE0F> email: Princeofartpop@gmail.com",42591,1002,27882,896,"https://t.co/flj4uv6P09","Prince Of Joanne",2011-06-04 21:42:33,FALSE,FALSE,"Ninorockstar29","Albany, NY","en","311088249",13,FALSE,"http://pbs.twimg.com/profile_images/831330084883660800/FmVjG6gg_normal.jpg"
"892","fuck your bad vibes bro",34212,878,773,1138,NA,"sofia.",2010-06-29 20:05:54,FALSE,FALSE,"pillowlipss","Roma, Italia","it","161028885",7,FALSE,"http://pbs.twimg.com/profile_images/831962752314925056/Ypm6K_Ln_normal.jpg"
"893","Official Kim Kardashian Fansite Follow for all the Latest Kim Kardashian News. Tweeted By Kim, Khloe, Kourtney and Kris and Followed by @KrisJenner",5517,363,5072,114,"http://t.co/fcNLSSVHWl","Kim Kardashian",2013-10-18 20:10:03,FALSE,FALSE,"WannaKnowKlm","where I'm meant to be...","en","1969467108",149,FALSE,"http://pbs.twimg.com/profile_images/534288425226993664/5WvZWf47_normal.jpeg"
"894","Brand new pop music forum launching soon!",5,8,16,100,NA,"Total Pop World",2016-10-13 15:24:11,FALSE,FALSE,"TotalPopWorld","United Kingdom","en-gb","786588350220206080",1,FALSE,"http://pbs.twimg.com/profile_images/825807569465782272/JwYnUY64_normal.jpg"
"895","where the fuck is Lorde's album",741,28,2210,170,NA,"mauricio",2015-12-17 21:11:19,FALSE,FALSE,"shookasf","beyonce | ldr| lady gaga","en","4587665892",0,FALSE,"http://pbs.twimg.com/profile_images/800182058488168448/qfmUTQ1Y_normal.jpg"
"896","Follow me! Nickelodeon Play is an application like you do not have download it here: https://t.co/xqjD4qJHs2",308,41,635,105,"https://t.co/xqjD4qJHs2","Nickelodeon PLAY",2016-07-29 04:47:36,FALSE,FALSE,"NickelodeonPLEY","California, USA","pl","758886671458836483",0,FALSE,"http://pbs.twimg.com/profile_images/798922875189293056/SVYdL32l_normal.jpg"
"897","little monster | libra | slytheryn",4803,106,2075,322,"https://t.co/yIBFWCLjFA","xoxo, leo<ed><U+00A0><U+00BD><ed><U+00BA><U+00AC>",2016-03-28 22:54:30,FALSE,FALSE,"leov_mar","Gotham City ","en","714586488390811648",3,FALSE,"http://pbs.twimg.com/profile_images/830436980110536705/Xra38S5s_normal.jpg"
"898","eu sou rica e eu sou bonita, ent<U+00E3>o isso realmente n<U+00E3>o importa",85149,946,41758,586,NA,"chanel oberlin",2012-10-22 13:54:25,FALSE,FALSE,"qualeloii","Kappa Kappa Tau","pt","897643399",9,FALSE,"http://pbs.twimg.com/profile_images/809902488300220416/ZV1oKAfY_normal.jpg"
"899","We help companies master their marketing performance by letting them see what<U+2019>s working and what<U+2019>s not, so they can optimize their efforts. #MustLoveData",881,1088,447,825,"http://t.co/vam5ylxxK1","Origami Logic",2012-05-11 16:02:36,FALSE,FALSE,"OrigamiLogic","Mountain View, CA","en","577252838",139,FALSE,"http://pbs.twimg.com/profile_images/763638927957766148/9nfBW-FJ_normal.jpg"
"900","they dropped the fifth but they added the harmony. layout credit: @Iaurenaesthetic",13301,249,9563,654,NA,"j <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>",2015-07-01 12:44:08,FALSE,FALSE,"whipthemthighdj","Boston, MA","en","3263271452",9,FALSE,"http://pbs.twimg.com/profile_images/830636647574274049/6snA0hD-_normal.jpg"
"901","<U+FF34><U+FF48><U+FF45><U+FF52><U+FF45><U+FF07><U+FF53> <U+FF2E><U+FF4F> <U+FF24><U+FF49><U+FF53><U+FF47><U+FF52><U+FF41><U+FF43><U+FF45> <U+FF2C><U+FF49><U+FF4B><U+FF45> <U+FF28><U+FF4F><U+FF4D><U+FF45>",126970,1466,38236,265,"https://t.co/XG4M07TKyD","xoxo, Satan",2009-12-13 21:56:55,FALSE,FALSE,"ShakeItOutVitu","Realengo, Rio de Janeiro","en","96634170",26,FALSE,"http://pbs.twimg.com/profile_images/831273484324057088/wvxUiA-o_normal.jpg"
"902","<ed><U+00A0><U+00BD><ed><U+00B1><U+00BB> daniel-welcome |
ASKfm: isthatdanielzz |
Facebook: Daniel Gra",10347,312,43607,226,"https://t.co/NVhOMXyM62","Daniel",2010-09-18 09:32:37,FALSE,FALSE,"WelcomeToDaniel","Germany","de","192147950",14,FALSE,"http://pbs.twimg.com/profile_images/830347914811674625/IlnSI_Jh_normal.jpg"
"903","Believe in your dreams, one day they will come true, have faith, don't let people drag you down and Rise.  https://t.co/vrJE0aAEBN",9703,294,9800,230,"https://t.co/0NI1ewMD8B","Sarah.",2015-12-08 18:29:36,FALSE,FALSE,"Sarah_KPH_LS","From LA Miami to New York City","en","4418441962",9,FALSE,"http://pbs.twimg.com/profile_images/831614945129271299/eLE7FtA8_normal.jpg"
"904","GAGA2017 #MillionReasons #LadyGaga",8159,543,2522,909,"https://t.co/qIRIlvyVlu","JOANNE &JUDAS'SWINE",2013-09-20 20:04:22,FALSE,FALSE,"judasswine","inside Gaga's hat","en","1887697501",11,FALSE,"http://pbs.twimg.com/profile_images/829410547565264898/ZBHF6rq5_normal.jpg"
"905","<U+00B0>Camilizer<ed><U+00A0><U+00BC><ed><U+00B6><U+0094>
<U+00B0>#MYMEZ<U+270C>",14361,221,2017,397,"https://t.co/MEoM0sMRrV","bimbim",2015-12-28 04:20:33,FALSE,FALSE,"mahendrabima_26","Cirebon, Jawa Barat","en","4665146592",19,FALSE,"http://pbs.twimg.com/profile_images/826972164301533184/lua_4tPY_normal.jpg"
"906","<U+2022> Dancer <U+2022> <U+2022> Cars Without Limits <U+2022> <U+2022>UT<U+2022> <U+2022>Fashion is the most powerful art in the world<U+2022>",46778,707,6020,439,NA,"Waldorf <U+2741>",2011-12-05 01:22:47,FALSE,FALSE,"__smunoz","Puerto Rico","es","428659595",13,FALSE,"http://pbs.twimg.com/profile_images/811034611308523520/N_h_n3wq_normal.jpg"
"907","that shay <U+E331><U+E331>just don't let up!<U+E022><U+E00D><U+E011>#TEAM GOD #TEAM TE'SHONN #TEAM OBAMA #TEAM JOB #TEAM MOM R.I.P. DADDY R.I.P Mack Maine#FREE TERRIN ;)",5176,65,4769,101,NA,"CrazySexyCool<U+2764>",2015-02-22 18:43:20,FALSE,FALSE,"TleMe_Upp",".in candyland<U+2764>","en","3053528152",126,FALSE,"http://pbs.twimg.com/profile_images/594603211282980864/7I_BIvyx_normal.jpg"
"908","gin/vino/coffee/fashion/TV/food/music/theatre lover, Compliance professional and performer <ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><U+2B50><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BC><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BE><ed><U+00B6><U+008B><U+26A1><U+FE0F>",16603,704,2446,2327,NA,"Sarah Pearson",2012-03-13 21:32:16,FALSE,FALSE,"SarahPearson93","London, England","en","523697500",23,FALSE,"http://pbs.twimg.com/profile_images/830837512637648900/asAsk2Y__normal.jpg"
"909","i love Carter with all my heart and soul",11484,732,2785,145,"https://t.co/7Y6O2rSJm2","soni PLS CARTER",2016-07-06 00:19:15,FALSE,FALSE,"Alohadallaz","3/12","pt","750484213766512641",0,FALSE,"http://pbs.twimg.com/profile_images/832720030412468224/RZKj2tAd_normal.jpg"
"910","TS / Haiz / Depp / Ryder / Roberts / Radiohead / Carney / Gaga / Hadid / Kloss STAN Camila Supporter <U+0E04><U+0E19><U+0E44><U+0E17><U+0E22><U+0E21><U+0E38><U+0E21><U+0E34>",33988,736,28456,1234,NA,"Carney",2011-11-14 14:12:10,FALSE,FALSE,"HaizSwift13","Upside Down World","en","412293329",43,FALSE,"http://pbs.twimg.com/profile_images/832576823816884224/LOHN-2Ei_normal.jpg"
"911","",12205,446,15854,366,NA,"#h4rmony",2016-10-21 20:27:53,FALSE,FALSE,"dinally100","Vegas, USA","en","789563881525907456",8,FALSE,"http://pbs.twimg.com/profile_images/832701662003277825/de8o7RB__normal.jpg"
"912","",4111,42,3741,102,NA,"Jawaanaaaman",2015-02-22 17:46:54,FALSE,FALSE,"UnVeicroMyGeox","Chicago","en","3053360152",100,FALSE,"http://pbs.twimg.com/profile_images/594600386687733761/-KbfUlBM_normal.jpg"
"913","Devoted to the queen of Pop, Jazz, Dance and Electronic music AKA Lady<U+26A1><U+FE0F>Gaga. 18 VMAS, 3 BRITs, 1 Emmy, 1 Golden Globe, 6x Grammy winner + queen of the Universe",28301,2157,24463,526,"https://t.co/8QsYawjEFc","JC",2011-04-12 17:07:21,FALSE,FALSE,"FarixGaga","<U+2604>#PERFECTILLUSION<U+2604>","it","281107416",31,FALSE,"http://pbs.twimg.com/profile_images/805686216452669441/6ODOVCqw_normal.jpg"
"914","Shakifan <U+2022> Salmawiya <U+2022> MendesArmy <U+2022> Camilizer <ed><U+00A0><U+00BD><ed><U+00B1><U+0091> | MET Salma 21.8.15 <U+2022> Shak RT <U+00D7>2 <U+2764> | Moroccan Girl <ed><U+00A0><U+00BC><ed><U+00B7><U+00B2><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6> <U+2022> Berber Origins <U+2D63> | Dreamy <U+26A1> | <U+262A>",65711,3909,53955,1516,NA,"manal <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>",2011-07-06 12:29:01,FALSE,FALSE,"ManalMendes","Kingdom Of Morocco","en","330303747",43,FALSE,"http://pbs.twimg.com/profile_images/830886918002982913/3VD9TZsi_normal.jpg"
"915","#PERFECTILLUSION  #MILLIONREASON #JOANNE #GRIGIOGIRLS #LITTLEMONSTER",4937,98,7398,156,NA,"Fiorella",2016-08-17 21:24:26,FALSE,FALSE,"fiorella4nia","Buenos Aires, Argentina","es","766022899543269377",0,FALSE,"http://pbs.twimg.com/profile_images/828986236794761217/aoAJp7G1_normal.jpg"
"916","''Well, that's your opinion,isn't it? And I'm not about to waste my time trying to change it.'' - LadyGaga #LittleMonster #PurpleLover #JamieDornan  #DAMIE",38387,1556,9802,620,NA,"Penny | Lady Gaga",2010-11-27 21:05:24,FALSE,FALSE,"Panagiota_V","Greece","en","220455655",38,FALSE,"http://pbs.twimg.com/profile_images/831287509170667521/fZNbNYKS_normal.jpg"
"917","@D.Sketch <U+2193><U+2193>",57442,721,1121,3375,"https://t.co/kXXog9Jr0O","marvin Ian",2013-09-16 15:10:51,FALSE,FALSE,"marvin1497","Paramaribo ","en","1872024301",61,FALSE,"http://pbs.twimg.com/profile_images/828775327036014592/W_90piKV_normal.jpg"
"918","#Gymnast#Cheerleader#Track Runner#ClassOf2011#Single",4992,57,4710,58,NA,"Taaania",2015-02-24 22:57:04,FALSE,FALSE,"Taaaniam85","New York 716","en","3040429873",129,FALSE,"http://pbs.twimg.com/profile_images/594595175546167297/9mJmHiNB_normal.jpg"
"919","Loving God, my family and real friends!",5083,54,4831,423,NA,"Just Joya",2014-03-26 16:11:42,FALSE,FALSE,"just_j0ya","Atlanta","en","2438146876",115,FALSE,"http://pbs.twimg.com/profile_images/593630327513317377/UIPg8SNZ_normal.jpg"
"920","Taste the rainbow BITCH! <ed><U+00A0><U+00BC><ed><U+00BC><U+0088>",11715,646,11560,266,"https://t.co/5OKuLGVbFH","Michael Mendoza",2010-05-19 04:31:45,FALSE,FALSE,"jmmendozatweets","Republic of the Philippines","en","145512400",8,FALSE,"http://pbs.twimg.com/profile_images/822398429871517704/7c4zXLhf_normal.jpg"
"921","Belieber  I love you justin bieber",7328,1336,21796,1677,NA,"ana",2015-09-16 16:43:59,FALSE,FALSE,"analabanana6","Santiago del Estero, Argentina","es","3676708696",8,FALSE,"http://pbs.twimg.com/profile_images/765617392282169345/crJZN8Pg_normal.jpg"
"922","evelyn <U+2661>",1822,184,9418,72,NA,"Eve",2013-05-10 05:10:47,FALSE,FALSE,"articikk","that chick from vine","en","1417192278",3,FALSE,"http://pbs.twimg.com/profile_images/830178576074944516/uFOJ3azF_normal.jpg"
"923","Trans-simian from 19 minutes into the future. A Dog's Breakfast: a shoddy technician of the mind. Not a bank. Married @headwellred! 6 time #PBEvent-er",37607,2412,2194,2765,"https://t.co/EFKzTTNlbB","Matthew Hall",2007-03-22 02:11:57,FALSE,FALSE,"aDB","Thornbury, Melbourne","en","1825191",239,FALSE,"http://pbs.twimg.com/profile_images/661724072238182400/aC-ZyIlt_normal.jpg"
"924","As founder of Galleria Delvecchio, I extend my expertise as a collector in creating a thoughtful yet carefree approach to purchasing authentic ancient art.",2683,555,501,953,"https://t.co/hSoV5hTkTh","Galleria Delvecchio",2010-08-25 02:04:12,FALSE,FALSE,"AncientArtifact","Toronto, Ontario, Canada","en","182643970",48,FALSE,"http://pbs.twimg.com/profile_images/832007589516890112/ruWwlDGl_normal.jpg"
"925","<U+2764> Little Monster, Mixer, Mendes Army, Bellamore, Youtuber - Hora do Ch<U+00E1>",47228,2616,8124,3173,"https://t.co/zndo1s96a5","JOANNE MENDES",2013-09-14 12:29:03,FALSE,FALSE,"jorgess_souza","Manaus, Brasil","pt","1863638652",25,FALSE,"http://pbs.twimg.com/profile_images/828799065232125952/tE9jKWnv_normal.jpg"
"926","",1120,90,406,504,NA,"cindy(rucks)hoashi",2010-05-24 18:06:19,FALSE,FALSE,"cindyruckshoash","wisconsin","en","147654057",1,FALSE,"http://pbs.twimg.com/profile_images/927290508/IMG00145_normal.jpg"
"927","Katy came into my life and poisened me with her sweet love<U+2764>Leb KatyCat
Rihanna|Lady Gaga|Coldplay + Game Of Thrones|The Walking Dead|AHS
Books|Stephen King",18672,501,25604,709,NA,"The4thcoming<U+26A1>",2016-02-14 18:41:32,FALSE,FALSE,"katyisbae_lb","Lebanon","en","4909997224",18,FALSE,"http://pbs.twimg.com/profile_images/828832719719251968/M9ccJvUW_normal.jpg"
"928","Kinesiologist, Scientist, Baker, Classical Singer, world citizen, and very fond of dogs. #Resist #DissentIsPatriotic",21019,1036,34156,3602,NA,"Elaine",2007-10-24 16:06:17,FALSE,FALSE,"starree","San Francisco, California, USA","en","9657712",107,FALSE,"http://pbs.twimg.com/profile_images/822716323117441024/VgKknaao_normal.jpg"
"929","",1829,1260,75742,1057,"https://t.co/oiQHHK4FXe","George Stanley",2015-06-02 22:30:52,FALSE,FALSE,"George_Stanley_","Birmingham, England","en","3234287408",3,FALSE,"http://pbs.twimg.com/profile_images/778715320353554433/j1YclJL5_normal.jpg"
"930","- 16. <U+2606>|sweet little baby in a world full of pain|<U+2606> #1 knew better stan -",20811,618,49882,284,"https://t.co/Ca1bhIQyAL","v <U+2606> pmore #5",2011-07-22 21:25:56,FALSE,FALSE,"bittxrsweetx","where the dreamers go","es","340540780",8,FALSE,"http://pbs.twimg.com/profile_images/805791341766656000/REkPcCwf_normal.jpg"
"931","dangerous darling",40911,885,28727,338,"https://t.co/CHH96g9j7Q","max<U+2122>",2013-10-13 16:12:48,FALSE,FALSE,"MXIE_","living in a bubble","nl","1958946468",23,FALSE,"http://pbs.twimg.com/profile_images/832169250458652672/I12VugEO_normal.jpg"
"932","Proverbs 10:6 Blessings are upon the head of the just; but violence covereth the mouth of the wicked!!! #MAGA",12565,1179,16645,1517,NA,"Grannyinfla",2013-04-15 22:37:31,FALSE,FALSE,"grannyinfla16","Florida, USA","en","1355490390",3,FALSE,"http://pbs.twimg.com/profile_images/826790350366859265/yyaUhEfk_normal.jpg"
"933","<ed><U+00A0><U+00BE><ed><U+00B6><U+0084>",19547,366,173,729,NA,"Jessica",2008-12-10 14:39:20,FALSE,FALSE,"Jessfrica","Hogwarts","en","18020232",17,FALSE,"http://pbs.twimg.com/profile_images/817213088420204545/WE1d_NmF_normal.jpg"
"934","",10834,13533,11400,133,NA,"will",2015-01-04 12:58:19,FALSE,FALSE,"DICKB1CYCLE","melbourne","en","2958463514",25,FALSE,"http://pbs.twimg.com/profile_images/830742765709299712/GJ06zXdB_normal.jpg"
"935","Don't you worry, don't you worry child, see heaven's got a plan for you.",169909,4159,1225,2086,NA,"Stephen.",2015-08-04 10:42:48,FALSE,FALSE,"stephenoflyf","My house.","en","3402582670",117,FALSE,"http://pbs.twimg.com/profile_images/828331224376758273/MHmc3A-7_normal.jpg"
"936","N<U+00E3>o tenho tempo algum, ser feliz me consome.
Ad<U+00E9>lia Prado",11127,618,6973,2185,NA,"PiperAny *<U+2661>*<ed><U+00A0><U+00BD><ed><U+00BA><U+0091><ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BD><ed><U+00BA><U+0091>",2009-09-02 15:03:04,FALSE,FALSE,"GataAquira","Brasil","pt","70985527",0,FALSE,"http://pbs.twimg.com/profile_images/710243340604841984/k4Ar7u4C_normal.jpg"
"937","@LadyGaga @CarrieUnderwood @Adele @Taylorswift13 @Beyonce @Niallofficial @littlemix @selenagomez @shakira @zaynmalik",119720,2634,44175,713,NA,"Sinner's Prayer",2009-06-21 02:47:39,FALSE,FALSE,"OverratedHooker","#PerfectIllusionOutNOW","en","49207337",28,FALSE,"http://pbs.twimg.com/profile_images/828486367374094337/pSiyIAhk_normal.jpg"
"938","<U+2022>Movies <U+2022>Music <U+2022>Traveling<U+2022> <U+2022>Disneyland<U+2022> Social Media<U+2022>",311640,1339,6815,2124,NA,"<U+2728>Ashly Fernandez <U+2728>",2014-09-08 22:52:34,FALSE,FALSE,"Mystery_Girl14","Los Angeles ,California","en","2798758688",303,FALSE,"http://pbs.twimg.com/profile_images/816943548205441024/ynkHmMIc_normal.jpg"
"939","navy, lamb and little monster| snapchat: artreyes99",12430,226,1527,132,NA,"Junior",2014-02-24 20:42:47,FALSE,FALSE,"artreyes99","United States","en","2360006972",1,FALSE,"http://pbs.twimg.com/profile_images/826708884052070400/bWyGqRej_normal.jpg"
"940","Take your old fashion fears and just throw them away.",70785,2428,26613,351,NA,"E M I L I <U+00D8>",2010-05-02 00:39:59,FALSE,FALSE,"DangerousGomez_","Ariana faved March 31 | Ally/5","en","139236799",56,FALSE,"http://pbs.twimg.com/profile_images/830992924733214725/O7Pvd9zl_normal.jpg"
"941","You're so confident without being mean. What anti-depressants are you on?",1631,199,8540,403,"https://t.co/a27i5hstOp","len <ed><U+00A0><U+00BC><ed><U+00BC><U+00BA>",2011-10-01 07:30:41,FALSE,FALSE,"anrxxc","Alexandria, LA","pl","383087714",1,FALSE,"http://pbs.twimg.com/profile_images/830055697815515140/hzZKjn58_normal.jpg"
"942","President Trump is for All Americans regardless of race, religion, gender or sexual preference! I am proud to support my President! Americans First!God First",79015,2820,13990,3444,NA,"C and A",2016-03-05 13:15:09,FALSE,FALSE,"alyssastew77","worldwide","en","706105772048908288",126,FALSE,"http://pbs.twimg.com/profile_images/707507924449406976/rman8fl1_normal.jpg"
"943","baby, all that matters is the beautiful life.",113163,2594,3642,1013,"https://t.co/tCyC14FpSz","Suilhas",2009-12-11 04:01:28,FALSE,FALSE,"suilhas","S<U+00E3>o Paulo","pt","96052529",34,FALSE,"http://pbs.twimg.com/profile_images/830914375804452864/5EDi7pub_normal.jpg"
"944","American Horror Story <ed><U+00A0><U+00BD><ed><U+00B6><U+00A4> FEUD: Bette and Joan <ed><U+00A0><U+00BD><ed><U+00B6><U+00A4> Jessica Lange <ed><U+00A0><U+00BD><ed><U+00B1><U+00B8><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> Susan Sarandon <ed><U+00A0><U+00BD><ed><U+00B1><U+00B8><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> @langeandhustonbr (on Instagram)",25511,621,31566,604,"https://t.co/PTaaObKRHV","Lange<ed><U+00A0><U+00BD><ed><U+00B6><U+00A4>Huston",2015-10-14 03:05:48,FALSE,FALSE,"langeandhuston","Lange<U+2022>Sarandon<U+2022>Streep<U+2022>Baranski","pt","3952134617",19,FALSE,"http://pbs.twimg.com/profile_images/832264401709363203/LkUfrpij_normal.jpg"
"945","not your bad bitch <ed><U+00A0><U+00BC><ed><U+00B7><U+00B2><ed><U+00A0><U+00BC><ed><U+00B7><U+00BE>",61842,1313,16757,920,NA,"Luckman",2012-01-27 08:49:25,FALSE,FALSE,"littleluck_","Malaysia","en","475646188",10,FALSE,"http://pbs.twimg.com/profile_images/830532092614225920/jyPHu6F1_normal.jpg"
"946","What is your aspiration in life?.../coffee",141003,2077,246,1072,NA,"Daniela",2011-07-26 20:43:57,FALSE,FALSE,"Daniella23031","Los Angeles ","es","342947461",64,FALSE,"http://pbs.twimg.com/profile_images/831681123705028609/giPdU0HP_normal.jpg"
"947","Photographer, Teacher, Kid at heart",243,28,728,225,"http://t.co/mtXHD2qsog","jennihosey1",2011-09-17 01:39:56,FALSE,FALSE,"HoseyPhotos","TN","en","374836860",0,FALSE,"http://pbs.twimg.com/profile_images/3746771889/85af9b640f20a6152e13744cd952f811_normal.jpeg"
